id,fecha,comentario,supermercado
50,6/07/2020,Yo era fiel en este almacén. prefería pegarme el viaje hasta el D1 en vez de ir a una olímpica o la 14 yo que se... Todo se me dañaba decían una fecha de vencimiento y cuando lo iba a usar todo esta podrido yo ya no sabia si creer en la fecha que tenia o yo misma calcular el consumo. desde ahí nunca más y reclame muchas veces y decían que ellos no eran responsables y todos bien groseros y esas cajeras ni se digan. van metiendo cualquier persona para atender clientes,D1
50,6/07/2020,Pésimo servicio. solicite un mercado ayer y me dijeron que de 2 a 8 pm llegaba y no llego. hoy tampoco y ni me dan respuesta en el call center si lo harán hoy o no.,D1
50,6/07/2020,Hacen pedido ?,D1
50,6/07/2020,Señores. y la web de Mi Águila? Yo siempre pido los domicilios por ahí. En cuál debo seguir haciéndolo?,D1
50,6/07/2020,Necesito que me atiendan un reclamo que estoy escribiendo por este medio desde ayer. me llegó el mercado incompleto y lo pagué completo!!!,D1
50,6/07/2020,Publicidad engañosa. le quise poner la leche a mi celular y se dañó,D1
50,6/07/2020,Yo trate de comprar y fue imposible,D1
50,6/07/2020,Hola !! Sus productos de BrillaKing los vengo comprando y utilizando desde hace aprox. 4 años pero con el cambio de presentación el jabón de cocina increíblemente pésimo y con un perfume a limón que tampoco es agradable. Les dejo la inquietud,D1
50,6/07/2020,Yo trate de comprar el día sin iva y fue imposible,D1
50,6/07/2020,Buenos días. realicé un pedido el domingo y no ha llegado. por favor un número de contacto. en la página me dice q el pedido no existe,D1
50,6/07/2020,es nuestro caso. igualmente... Y el estado del Pedido está exactamente igual desde el mismo momento en que hicimos la compra. ,D1
50,6/07/2020,Hola Buenos días!Yo hice un pedido el sábado a una tienda D1 por la página web. pero aún no me han contactado y ahora no sé si lo traerán o no,D1
51,16/07/2020,Buenos días. quiero iniciar comentándo que @tiendas.d1 tiene buenos productos pero desafortunadamente su personal de atención y sistema de logística y operación es muy malo. en dos ocasiones te tenido problemas para comprar. la primera vez. varios de los productos que quería Comprar a momento de pagar en la caja no me permitieron comprarlo cuando obviamente los productos estaban es la estanterías y la única explicación que me dieron y de muy mala manera es que esas eran órdenes de arriba y el día de hoy luego de escoger todos lo productos que iba a comprar y ya haciendo la fila en la caja. una de las encargadas nos dice que tienen un problema con el sistemas que demorarán en solucionar en 30 o 40 minutos y que por favor salgamos de la tienda y regresamos después. Solo les quiero sugerir que si tienen tantos problemas para prestar el servicio mejor cierren las tiendas y capaciten a sus personal de atención y cuando definitivamente puedan prestar un buen servicio con una buena atención al cliente abran nuevamente sus puertas.,D1
51,16/07/2020,Desde ayer al medio dia pedi un domicilio. ya han pasado 24 horas y nada que llega. demora excesiva y ademas caro el costo. No responden ni los correos,D1
51,16/07/2020,No hagan domicilios en esta tienda. el servicio es ineficiente,D1
51,16/07/2020,Pésimo servicio a domicilio un pedido se demoro más de 24horas en llegar. y llego en mal estado.,D1
51,16/07/2020,No me han contestado dobre los productos que no me trajeron en el domicilio y di los cobraron. Por favor contesten,D1
51,16/07/2020,En la pág no salen los precios de los productos como puedo hacer un pedido sin saber los precios,D1
51,16/07/2020,Quiero hacer un reconocimiento al empleado Jonatan de D1 San Antonio por su buen Hoy en las horas de la tarde estuve en la tienda y deje el celular en la mesita de la entrada donde estaba el alcohol para desinfectarse Cuando me di cuenta marque y contesto este El dijo que se lo encontró y lo tenia para devolvérmelo Fui a recogerlo y le di una propina la cual no recibió!,D1
51,16/07/2020,Y en qué página o correo puedo hacer un reclamo. de una bono regalo que nunca funcionó y hasta el momento no me dan respuesta de la solución.,D1
51,16/07/2020,Desde el viernes pasado hice una compra por la pagina web y a la fecha no la he recibido.. Necesito de su colaboración,D1
51,16/07/2020,Excelente progreso,D1
51,16/07/2020,Desde q precio hacen el envio y q costo tiene El domicilio,D1
52,30/07/2020,Cuanto cobran x los domicilios,D1
52,30/07/2020,No entiendo a todos los que dicen que pésimo servicio. yo vivo en Bogotá y desde marzo ya he hecho como 6 mercados grandes y todo me ha llegado al día y en buen estado. la verdad excelente servicio en Bogotá. y eso que vivo en el sur. Muchas gracias me ha encantado,D1
52,30/07/2020,Que servicio tan terriblemente MALO PÉSIMO. INEFICAZ. MEDIOCRE Y TODOS LOS CALIFICATIVOS DE  MAL SERVICIO QUE PUEDAN EXISTIR PARA USTEDES. QUE MALA IMAGEN LA QUE ESTAN DANDO DE TIENDAS D-1. desde ayer Julio 31 a las 8:43 am solicite un domicilio y hoy agosto 01 a las 11: 25  no llega. llamo a la linea de atención y me dice que en el transcurso del día o posiblemente mañan. noooooo es el colmo. ustedes deben ser claros en la página y decir que hay que esperar 3 DIAS PARA QUE LE LLEGUE EL DOMICILIO. O SERA QUE LO ENVIAN DE OTRA CIUDAD Y POR ESO SE DEMORA TANTO?. No me queda más que decir que es una falta de respeto para nostros los usuarios de tiendas D-1. además que ahora todas las empresas se excusan en prestar un mal servicio por culpa de la pandemia. MENTIRA!!!!! pues tooooodo está normal en toda Colombia y más en Armenia. MALOS MUY MALOS. MALIIIIIIISIMOSSS!!!!! La empresa Rydder los está haciendo quedar muy mal prestan un servicio pésimo. que tristeza que por terceros ustedes estén perdiendo clientes.,D1
52,30/07/2020,Pésimo servicio de domicilios,D1
52,30/07/2020,se muere de hambre uno esperando este domicilio. primera ubica y última vez que hago domicilios aqui.,D1
52,30/07/2020,Me ha ido súper mal. hice mi pedido desde el sábado y hoy no lo han traído..... me parece mal servicio e irresponsable por que si yo compro algo es por que lo necesito. ahora me ha tocado comprar en la tienda más costoso y nadie responde!!!!,D1
52,30/07/2020,El peor servicio a domicilio han pasado 15 días desde que hice un pedido nunca se supo qué pasó no les da ni pena,D1
52,30/07/2020,Súper mal el servicio la empresa rydden pedimos un mercado por domicilio y no llego ni la mitad del mercado ... pero para cobrar el domicilio si estaba de primero.. sinceramente primera y última vez que pido un domicilio por alguna plataforma de las tiendas D1,D1
52,30/07/2020,Buenas noches. llevo varios días tratando de pedir domicilio de la tienda de San Cristóbal y no es posible. tienen un mensaje automático que pregunta en qué pueden ayudar y nunca más. # al que me.comunique 3134750185. en momentos como los que estamos viviendo es cuándo deben tener mejor atención domiciliaria!,D1
52,30/07/2020,ya me acostumbré a los buenos días de @tiendas.d1 diciendo que su pedido a sido reprogramado .ya van 8 dias,D1
52,30/07/2020,Hice un pedido me llegó muy rapido. pero pedí un champoo seco y me llegó una crema de afeitar,D1
52,30/07/2020,Buenas noches!!!! A modo de sugerencia. la verdad no sé cómo estará ahora la situacion. el 30 de mayo pedí un domicilio con muchos productos. no tenía forma de salír.quede con un número de comprobante. me confíe en que los productos llegarían o se comunicarían conmigo. pero ni lo uno ni lo otro. intente comunicarme y fue imposible. nunca recibí ni llamada ni correo por parte de la entidad para informar el estado de la entrega. mejor dicho hasta el sol de hoy. no me atrevi jamás a pedir domicilio. escuché de varios allegados que les ocurrió lo mismo. la tienda asignada era la de la 80 en medellin.,D1
52,30/07/2020,se hizo un pedido de mercado a las 2 pm de hoy sábado 15 Agosto de 2020. Barranquilla pero ya son las 4:44 pm ni llaman a confirmar si el pedido esta en tránsito. ni responden a la línea ...entonces ??? Que hacemos ??? Cual es el tipo de servicio al cliente que manejan respecto a este producto de domicilio???,D1
52,30/07/2020,Hola. estoy realmente molesta e insatisfecha con su servicio de domicilio. ayer 18 de agosto más o menos a las 16:30 por medio de su página web realice una compra para que me fuera entregada por servicio de domicilio. A las 20:30 se comunica conmigo una de sus empleadas para confirmar el pedido y para indicarme que al día siguiente en cualquier horario me estaría llegando. acepté y entendí que por la situación no podía darme horario . nisiquiera una franja.... hoy sería el día que debía recibir mi pedido. al validar por la página el estado del pedido este no había cambiado. así que llamé al teléfono del cual se habían comunicado el día anterior. la chica que me contesta me dice que hoy había renunciado al D1 y que debía esperar que otro compañero me llamara ....... bueno ya han pasado más de 24 horas desde que hice mi pedido y nadie se ha comunicado .,D1
52,30/07/2020,La peor aplicación y la peor atención! Hice mi pedido hace 76 horas y no ha llegado. llamo a atención al cliente y responden que lo debo esperar que no me pueden ayudar desde allá!!! Lo peor,D1
52,30/07/2020,Excelente!!!! Me fue Súper Bien!!!! ,D1
52,30/07/2020,Quisiera pedir a domicilio . pero se han quejado mucho del servicio y siempre responden estamos trabajando por mejorarlo. ya lo lograron ?,D1
52,30/07/2020,Que servicio a domicilio tan malo. el operador Rydder cancela el servicio y ni avisan. si uno no llama ni cuenta se da que lo cancelaron,D1
52,30/07/2020,Vivo a 4 cuadras del mas cercano en Itagüí. y la entrega son 2 días y cobran 7000$ de domicilio jajaja lo que vale un domicilio desde Bello. Es increíble el abuso de esta tienda,D1
52,30/07/2020,Hola buenos días necesito información para poder hacer un pedido. pero no me contestan en los medios correspondientes.,D1
52,30/07/2020,Pésimo servicio. más de una semana y todos los días reprograman la entrega. precisamente solicitamos para no salir porque estamos en cuarentena si no son capaces de cumplir no responder no ofrezcan este servicio. NO LO RECOMIENDO y menos si su mercado o alimentos dependen de cuando tengan tiempo. NO LO RECOMIENDO,D1
52,30/07/2020,No lo hagas. pésimo servicio. Más de una semana esperando.,D1
52,30/07/2020,Pésimo el servicio a domicilio,D1
52,30/07/2020,Pues acá en Bogotá. me fue mal con el domicilio . me dejaron las cosas en el piso en la calle . el empaque del papel higiénico venía roto (y en el piso) ... en estas épocas la asepsia es básica . aunque uno llegue a desinfectar todo en casa. a mi no me gusto nada ver mis mercado en el piso de la calle ( Sobre todo lo del papel) otros domicilios como merqueo te lo entregan en las canastas plásticas . Punto a mejorar con los chicos domiciliarios que no son muy cuidadosos,D1
53,13/08/2020,Hola! Hice un pedido y me llegaron unos productos vencidos. He llamado muchas veces y me dicen que se comunicaran conmigo para cambiarlos y ya han pasado semana y no han podido comunicarse. cada vez que llamo me dicen lo mismo. Les escribo y no responden nada... Necesito que por favor alguien me dé una solución.,D1
53,13/08/2020,Hola. Y en monteria,D1
53,13/08/2020,Acá les falta es los pagos en linea. No todos tienen tarjeta. débito o credito y si ino quoete comprar un mercsfo pata que lo llwven a otrs persona que no tenga tarjeta. en onces no se puefe,D1
53,13/08/2020,En neiva ?,D1
53,13/08/2020,Servicio tan malo . hice pedido al medio día y nunca llego . hubiese pedido en Justo y bueno como siempre . pero pongo a experimentar con Uds,D1
53,13/08/2020,Que mal servicio. la primera vez que pedí nunca llegó y tuve que salir a comprar y ahora llego incompleto . de nada sirve ese servicio de domicilio,D1
54,18/08/2020,En giron tambien hay domicilios ? Y tiene costo?,D1
54,18/08/2020,Muy buenas tardes por favor quisiera me facilitaran el contacto de la tienda en la ciudad de Riohacha gracias,D1
55,12/10/2020,Hola tiempo de entrega estimado ?,D1
55,12/10/2020,Disponible para norte de Santander?,D1
55,12/10/2020,Traen todo lo que se pide? O es como mi águila. que no lo hacen y debe uno dirigirse a u. Punto a completar el mercado que no trajeron?,D1
55,12/10/2020,No van a volver a vender los muslos grandes?,D1
55,12/10/2020,Genial,D1
55,12/10/2020,Que bueno ya era hora!,D1
55,12/10/2020,Buenas tardes. para servicio al cliente. donde me comunico. gracias,D1
55,12/10/2020,Lastima que a la hora de los envíos sean un desastre,D1
55,12/10/2020,Hay domicilios en Ibague ?,D1
55,12/10/2020,A quien corresponda . en tiendas d1 palermo la atencion es pesima . estan muy mal de administrador en este punto,D1
55,12/10/2020,An bajado mucho la calidad de los productos,D1
55,12/10/2020,He hecho apenas 2 pedidos. pero no me ha ido tan bien. me traen lo que no es. lo que hay no lo traen pero tampoco avisan que no hay. aparte de que hay que pedirlo con un día de antelación se puede demorar 2 días en llegar. no avisan ni nada cuando van a llegar. tocar llamarlos para saber y cuando se les dice que me trajeron lo que no es tienen el descaro de decirme con la factura puedo hacer el cambio!!!! Para que me cobran un domicilio de 6.900 que es alto para tener que ir a comprar yo??? Pa verdad si la inconformidad es enorme!,D1
